NCM;Exp_jan;Imp_jan;Net_jan;Exp_fev;Imp_fev;Net_fev;Exp_mar;Imp_mar;Net_mar;Exp_abr;Imp_abr;Net_abr;Exp_mai;Imp_mai;Net_mai;Exp_jun;Imp_jun;Net_jun;Exp_jul;Imp_jul;Net_jul;Exp_ago;Imp_ago;Net_ago;Exp_set;Imp_set;Net_set;Exp_out;Imp_out;Net_out;Exp_nov;Imp_nov;Net_nov;Exp_dez;Imp_dez;Net_dez;Exp_total;Imp_total;Net_total
59019000;3858;0;3858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3858;0;3858
49111090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;0;174
54078300;14029;0;14029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14029;0;14029
48114190;79;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;79
52083100;7716;0;7716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7716;0;7716
62069000;1986;0;1986;0;0;0;500;0;500;0;0;0;0;0;0;0;0;0;2543;0;2543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5029;0;5029
62063000;3760;0;3760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3760;0;3760
55134100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3050;0;3050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3050;0;3050
18050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3664;0;3664;0;0;0;3664;0;3664
61062000;2415;0;2415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2415;0;2415
72042100;4356;0;4356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4356;0;4356
39201010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;100;0;100
52051100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36849;0;36849;0;0;0;0;0;0;0;0;0;36849;0;36849
84515020;0;0;0;0;0;0;356;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;0;356
18061000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27271;0;27271;0;0;0;27271;0;27271
85423919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1353;0;1353;0;0;0;0;0;0;0;0;0;1353;0;1353
71081310;12573;0;12573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12573;0;12573
